regime,base_spread,inventory_skew,uncertainty_sensitivity,strategy,num_steps,num_trials,risk_penalty,price_process,random_walk_step_size,brownian_drift,brownian_volatility,dt,observation_noise_std,volatility_window,avg_pnl,std_pnl,avg_risk_adjusted_score,avg_total_fills,avg_abs_final_inventory,avg_max_abs_inventory,avg_abs_inventory,avg_abs_observation_error,avg_effective_spread,avg_estimated_uncertainty
calm_noisy,0.15,0.002,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.22217489842132793,0.47832549333987345,-1.2870451015786721,1.67,0.99,1.21,0.75461,0.08000828103637468,0.8521513721961097,0.14043027443922193
calm_noisy,0.1,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.7845528760668259,0.9129528393476628,-1.4082671239331743,22.26,1.8,3.81,1.5964099999999999,0.07982200223919383,0.5213461657315759,0.14044872191052526
calm_noisy,0.1,0.001,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.4060125227400323,0.5273940022304072,-1.4572674772599676,2.62,1.24,1.6,0.93164,0.08010032972459966,0.8028633269912211,0.14057266539824426
calm_noisy,0.1,0.0,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.199128652917572,0.4466980538174498,-1.462691347082428,2.16,1.16,1.41,0.8309099999999999,0.07989685815658772,0.8023578828865929,0.1404715765773186
calm_noisy,0.05,0.002,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.5206048848354636,0.5067077180382714,-1.4973751151645363,3.98,1.48,1.93,1.00899,0.08001617669644005,0.7533499945260864,0.14066999890521728
calm_noisy,0.15,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.456421308793226,0.9341082824706445,-1.5685386912067745,44.04,2.44,5.13,2.01248,0.07962023548369944,0.4293785703685549,0.13968928518427748
calm_noisy,0.15,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.4600108342347988,0.847617075353081,-1.577109165765201,14.03,1.99,3.31,1.51856,0.07954671907377166,0.5689766762733176,0.13965889209110585
calm_noisy,0.05,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.348928236713043,0.9770536754323306,-1.619031763286957,34.06,2.2,4.61,1.9839799999999999,0.07980060618674252,0.47186662982229366,0.14062220994076452
calm_noisy,0.05,0.001,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.4839660409459626,0.5785980985965763,-1.6485939590540375,3.66,1.4,1.87,1.06628,0.07972029428132434,0.750727429643796,0.1401454859287592
calm_noisy,0.2,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.7612466184848796,1.2519614687196055,-1.6586733815151207,84.06,2.68,6.25,2.20996,0.07954558474313472,0.33997884996330313,0.1399788499633031
calm_noisy,0.2,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.0256935033310284,0.8129615531056511,-1.6676664966689716,8.91,1.63,2.69,1.34668,0.0794313725139459,0.6196660855149251,0.1398886951716417
calm_noisy,0.05,0.004,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.48620666183065936,0.6191205892200637,-1.7505933381693408,3.8,1.42,1.95,1.1184,0.07966865473635526,0.7511585333728081,0.14023170667456164
calm_noisy,0.2,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.27564564922925,0.9799335150805599,-1.7894943507707504,30.13,2.13,4.74,2.03257,0.07989808688582786,0.48034814617504973,0.14017407308752486
calm_noisy,0.05,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,3.0264382790597892,1.2742477883769794,-1.8092617209402109,92.27,2.53,6.61,2.41785,0.07967384435644145,0.33041087184434736,0.14020543592217366
calm_noisy,0.2,0.002,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.1055843763640492,0.5996457486066868,-1.8761156236359509,9.48,2.22,3.1,1.49085,0.07971545424877154,0.6200067379393908,0.14000224597979694
calm_noisy,0.05,0.0,5.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.3823549331692541,0.5190312590785601,-1.8967850668307458,3.58,1.36,1.88,1.13957,0.07992841735109597,0.7530399858963173,0.14060799717926345
calm_noisy,0.15,0.002,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.5268241479656044,0.9260280265257237,-1.9723158520343957,14.81,2.11,3.72,1.7495699999999998,0.07970079922342213,0.5705142585748948,0.14017141952496492
calm_noisy,0.2,0.0,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.169075068371546,0.7930009057994704,-2.017084931628454,9.19,2.35,3.32,1.5930799999999998,0.07968589417614401,0.6207130864966584,0.1402376954988861
calm_noisy,0.1,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.555985323573503,1.1711320858557956,-2.0478146764264973,65.28,2.4,5.88,2.3019,0.07996728100411671,0.3803533099090414,0.1401766549545207
calm_noisy,0.15,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.448245376295373,1.2068992387384487,-2.160914623704627,116.36,2.6,6.87,2.30458,0.07981170162703549,0.290273480104399,0.140273480104399
calm_noisy,0.2,0.001,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.079163873163953,0.8473143358200853,-2.2724961268360473,9.23,2.31,3.37,1.67583,0.07987484206360584,0.6215490359821164,0.14051634532737214
calm_noisy,0.15,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.7522625410754027,1.3970792334012494,-2.365957458924597,44.72,3.18,6.0,2.55911,0.07985071282739098,0.4305766646218487,0.14028833231092439
calm_noisy,0.1,0.001,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.8228262735562415,1.0487433501305203,-2.3942137264437586,22.24,2.9,4.65,2.10852,0.07991008191294104,0.5201269355825019,0.14004231186083393
calm_noisy,0.1,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.8841168643198305,1.4202603270943084,-2.519083135680169,64.79,3.41,6.77,2.7016000000000004,0.07974067886379263,0.3799156326747282,0.13995781633736407
calm_noisy,0.1,0.002,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.651061386175631,1.1684422247890511,-2.592478613824369,22.02,2.76,4.53,2.1217699999999997,0.07985093104681679,0.5207543415801947,0.14025144719339827
calm_noisy,0.15,0.0,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.3464086849040167,0.8686148083010544,-2.6785313150959835,14.71,3.05,4.26,2.01247,0.07978578034070936,0.5718354686656112,0.14061182288853702
calm_noisy,0.2,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.0645164733922483,1.2671823359805252,-2.698683526607752,29.57,2.81,5.33,2.3816,0.07965528716862195,0.4790936300551809,0.13954681502759042
calm_noisy,0.15,0.001,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.335573481002937,0.9479870542288239,-2.8205265189970627,14.2,2.78,4.23,2.07805,0.07969904398182039,0.5702474128008158,0.1400824709336053
calm_noisy,0.2,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.8255887240374062,1.4286621677334828,-2.959251275962594,83.37,3.15,7.36,2.89242,0.07954583376604626,0.33995726666653214,0.1399572666665321
calm_noisy,0.05,0.001,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.0952918021271234,1.1609045781005414,-3.035948197872876,32.49,3.43,5.68,2.56562,0.08025113819535074,0.473092288707758,0.14103076290258595
calm_noisy,0.05,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.9170994507517065,1.3713734442162226,-3.0881405492482936,90.82,3.22,7.74,3.00262,0.07952044020105671,0.3292993372102039,0.13964966860510197
calm_noisy,0.15,0.001,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.6629741762945276,1.1954449336191009,-3.124645823705473,44.92,3.66,6.69,2.89381,0.07960036728084872,0.42965295985307245,0.1398264799265362
calm_noisy,0.05,0.002,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.118408679452654,1.2209174930360913,-3.1321913205473457,33.96,3.12,5.74,2.6253,0.07966594998105561,0.47002244087805145,0.14000748029268378
calm_noisy,0.2,0.001,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.159707921611063,1.2377321533762389,-3.2131120783889373,29.03,3.65,5.75,2.6864100000000004,0.07985333643388817,0.47958672108840994,0.13979336054420494
calm_noisy,0.2,0.0,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.2926660688478258,1.2041164172672019,-3.4669739311521743,30.6,4.58,6.25,2.8798200000000005,0.07990167252523837,0.47982390659857016,0.13991195329928505
calm_noisy,0.1,0.0,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.8029803361355043,1.1428178370645792,-3.628039663864496,22.84,4.2,5.7,2.71551,0.07981937261571913,0.5208398557903294,0.1402799519301098
calm_noisy,0.1,0.001,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,3.013985342402788,1.421599269737562,-3.671334657597212,65.21,4.09,7.87,3.3426600000000004,0.07969987249203801,0.38010209920431653,0.14005104960215825
calm_noisy,0.1,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.3051433569158797,1.3468188838978898,-3.6786966430841206,156.28,2.7,7.63,2.49192,0.07960173450570728,0.23978762652112462,0.13978762652112459
calm_noisy,0.15,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.466681362931339,1.4659591574069963,-3.954978637068661,114.06,3.58,8.55,3.21083,0.07997674227579861,0.29054666640549937,0.14054666640549937
calm_noisy,0.05,0.0,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.2703258683558123,1.4239032686509694,-3.9648541316441874,33.65,4.61,6.82,3.1175900000000003,0.07990823211272531,0.47198574247780056,0.14066191415926688
calm_noisy,0.15,0.0,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.813831418590006,1.7321223347200405,-4.459428581409994,44.39,5.31,7.82,3.6366300000000003,0.07991711347939047,0.4301842573585315,0.1400921286792658
calm_noisy,0.2,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.8308325335253106,1.602773729043364,-4.804647466474689,82.92,4.88,9.09,3.81774,0.0797288664173609,0.34032617172447316,0.14032617172447315
calm_noisy,0.05,0.001,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.9862053564791404,1.8866168231706535,-5.03509464352086,90.65,5.23,9.54,4.01065,0.08010496759587761,0.33195146690471794,0.140975733452359
calm_noisy,0.1,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.4540531226108413,1.5153266657715168,-5.380906877389159,155.17,4.05,9.37,3.41748,0.07994933521909259,0.24035985397307388,0.14035985397307388
calm_noisy,0.2,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.21105050427711333,1.4719269065867513,-5.4379905042771135,188.93,2.95,8.08,2.61347,0.07986651665794908,0.19999999999999718,0.14062388867739728
calm_noisy,0.1,0.0,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.8531886607498236,1.36742086052915,-5.504791339250176,62.85,6.33,9.46,4.17899,0.07974576785742643,0.3803825745471159,0.14019128727355798
calm_noisy,0.15,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.657288042381721,1.765936370548535,-5.788731957618279,115.99,5.01,10.28,4.2230099999999995,0.07987089199401814,0.29049701281697504,0.140497012816975
calm_noisy,0.2,0.0,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.7761162733697673,1.9237703286006467,-5.923863726630233,82.57,6.71,10.28,4.34999,0.07995174580155429,0.3409334394702413,0.14093343947024134
calm_noisy,0.05,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.7870461010323605,1.447400723197831,-6.109646101032361,204.25,2.45,8.35,2.6612999999999998,0.07986590545227937,0.19009671849650395,0.14009671849650396
calm_noisy,0.2,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.01659411421172635,1.7553187901723233,-7.036414114211726,189.16,4.2,9.94,3.5099099999999996,0.07954484762389381,0.19999999999999718,0.1399522458519258
calm_noisy,0.05,0.0,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.628304266364196,2.0323155274236444,-7.278895733635804,90.52,7.62,11.27,4.9536,0.07956231210072028,0.33043313844113453,0.14021656922056727
calm_noisy,0.05,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.6032053887042801,1.6351802295515145,-8.02432538870428,202.63,4.13,10.33,3.7105599999999996,0.07976710046744678,0.19065011430234416,0.1406501143023441
calm_noisy,0.1,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.0421519448221646,2.235882753333652,-8.371088055177836,155.07,5.67,11.76,4.70662,0.07961549619791188,0.24004195601952624,0.1400419560195262
calm_noisy,0.15,0.0,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,2.7953330140776167,2.888652965537398,-8.529026985922382,114.49,8.71,13.01,5.662179999999999,0.07995148039409267,0.2905798963316518,0.1405798963316518
calm_noisy,0.15,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-3.0444543923523417,1.42643557584263,-8.695974392352342,239.05,3.07,9.1,2.8257600000000003,0.07977743713611059,0.15000000000000283,0.14001259281439674
calm_noisy,0.2,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.08262348598605045,2.285038586790429,-9.016896514013949,192.72,5.66,11.77,4.54976,0.08006056366504949,0.19999999999999718,0.14095991110477546
calm_noisy,0.05,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.5726226631735805,1.7156457029246115,-9.48398266317358,199.82,5.24,11.56,4.45568,0.07968626221216535,0.18984785710045496,0.13984785710045497
calm_noisy,0.15,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-2.790286160601022,1.85594065343127,-10.211746160601022,241.03,3.89,10.74,3.71073,0.07963718294293802,0.15000000000000283,0.13974388261946616
calm_noisy,0.1,0.0,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,1.3220347115223998,2.6747108499022754,-11.5285252884776,155.83,9.91,15.03,6.42528,0.07955219788098117,0.24020114880052115,0.14020114880052115
calm_noisy,0.15,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-2.8626066767989973,1.8809675008080124,-12.636566676798997,243.3,5.78,13.2,4.886979999999999,0.07981120962221916,0.15000000000000283,0.14051278499344494
calm_noisy,0.1,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-7.1027501492158756,1.7362526780181562,-13.273470149215875,294.17,3.07,9.6,3.08536,0.07953833263438538,0.09999999999999859,0.13964602277353808
calm_noisy,0.1,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-7.604039425830839,1.837512809083849,-16.06439942583084,292.46,4.68,12.3,4.23018,0.07992436239364131,0.09999999999999859,0.1406827646115987
calm_noisy,0.2,0.0,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-0.17878784446775114,4.110899613067737,-16.152047844467752,190.28,11.74,18.04,7.98663,0.07976928090221197,0.19999999999999718,0.14034522133705554
calm_noisy,0.05,0.0,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,0.11740817263412126,3.5192737322018095,-16.84525182736588,200.45,13.07,18.53,8.48133,0.07983040925782588,0.19041475966207178,0.14041475966207176
calm_noisy,0.1,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-7.442718058266435,2.4002247199389144,-18.531738058266434,293.88,5.68,14.32,5.54451,0.0799354438303296,0.09999999999999859,0.1406851111014878
calm_noisy,0.05,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-12.929523460304097,1.8692111137409138,-19.4054434603041,346.86,3.46,10.17,3.2379599999999997,0.07970318972749837,0.049999999999999295,0.14025619445899554
calm_noisy,0.15,0.0,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-2.666649679217851,3.4712046607119533,-20.00124967921785,241.67,12.51,19.45,8.667300000000001,0.07956308077153038,0.15000000000000283,0.13983606993110448
calm_noisy,0.05,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-12.83930552225417,2.5960822992756443,-22.05928552225417,347.89,5.25,13.41,4.60999,0.079634637790655,0.049999999999999295,0.1403536346679026
calm_noisy,0.1,0.0,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-6.8761336479733055,3.6971921778515626,-23.579393647973305,295.87,11.55,18.96,8.35163,0.07998726058624586,0.09999999999999859,0.1404483326907851
calm_noisy,0.05,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-12.942449479739071,2.347616055316899,-24.14046947973907,349.25,6.35,15.12,5.59901,0.07968014035688116,0.049999999999999295,0.1402712793656732
calm_noisy,0.05,0.0,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.01,1.0,0.1,50,-13.84785260735944,3.334355309278307,-35.42791260735944,349.65,15.57,23.38,10.79003,0.07972280263707497,0.049999999999999295,0.13992309803172437
volatile_clean,0.05,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.93962555065879,3.3733723415622676,7.323345550658787,228.39,1.99,6.15,1.8081399999999999,0.007968706584779684,0.10102468606539312,0.05102468606539314
volatile_clean,0.1,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.50234035278934,3.1582311789412953,6.795020352789339,139.85,1.93,5.95,1.85366,0.008001285701979478,0.15105363600165783,0.05105363600165782
volatile_clean,0.1,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.501090093333762,3.775772429987709,6.765630093333763,229.46,2.08,6.4,1.86773,0.00796552846487974,0.09999999999999859,0.05114980662576547
volatile_clean,0.1,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,11.34445538115237,5.0563576013424605,6.41281538115237,229.58,2.48,8.1,2.46582,0.007976969978915687,0.09999999999999859,0.05098055960066543
volatile_clean,0.05,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.57394393453044,3.684444796481024,5.866103934530441,137.64,1.98,5.89,1.85392,0.007977224285241669,0.1521440330527294,0.05107201652636469
volatile_clean,0.15,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.25153021341378,3.7938582574950455,5.591670213413781,138.91,1.79,5.87,1.82993,0.007951680947639284,0.15000000000000283,0.05075279550785295
volatile_clean,0.05,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.413555164796476,4.850612852713782,5.431255164796475,223.94,2.52,7.82,2.49115,0.008000269490320977,0.10090359746352538,0.05090359746352538
volatile_clean,0.05,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.394149337178481,5.500144133534018,5.161229337178481,136.37,2.65,7.52,2.61646,0.007984177938688934,0.15193723389931113,0.05096861694965555
volatile_clean,0.1,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.952788000233168,5.321350068935273,4.747588000233168,135.86,2.54,7.48,2.6026,0.007994791209399093,0.1509194837120541,0.05091948371205409
volatile_clean,0.05,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.739602510475628,5.112700225610809,4.702082510475627,369.72,2.34,8.38,2.51876,0.00796231265463134,0.049999999999999295,0.050932533326607646
volatile_clean,0.1,0.004,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,8.239997387835253,3.790754692422716,4.598077387835252,81.64,2.04,5.5,1.8209600000000001,0.007982648190912583,0.2017332099242018,0.050866604962100895
volatile_clean,0.05,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,8.08190537511072,3.6528803027721075,4.469385375110719,375.56,1.96,6.7,1.80626,0.007942514182271425,0.049999999999999295,0.051095011431833065
volatile_clean,0.05,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,8.044462282659115,3.764151874441722,4.411602282659115,84.12,2.02,5.27,1.81643,0.007986034250525801,0.2032492418976186,0.05108308063253953
volatile_clean,0.1,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.977273522372002,6.813364800791419,4.321213522372002,227.01,3.63,9.7,3.32803,0.007985567511866288,0.09999999999999859,0.05099376441682082
volatile_clean,0.2,0.004,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,7.962669808026367,4.074165123342528,4.319509808026367,84.48,2.12,5.43,1.82158,0.008008863997876195,0.19999999999999718,0.05081615025630084
volatile_clean,0.15,0.004,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,7.421861482066961,3.2589913342689503,3.8989014820669614,83.2,1.84,5.18,1.76148,0.007983136788065026,0.20095766866695985,0.050957668666959825
volatile_clean,0.15,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.124187760835115,4.796067588954136,3.8375877608351145,137.61,2.91,7.63,2.6433,0.007977768000180343,0.15000000000000283,0.050811253565063975
volatile_clean,0.15,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.405476470798003,6.651740680534344,3.657096470798004,138.41,3.25,9.18,3.37419,0.007953519482441959,0.15000000000000283,0.0508738167248103
volatile_clean,0.05,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.531953219643647,7.004287082294799,3.518393219643646,223.63,3.37,9.84,3.50678,0.007975641006808804,0.10079431074311991,0.05079431074311988
volatile_clean,0.05,0.001,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,10.062464296576875,7.338254791746569,3.371884296576876,136.12,4.3,8.94,3.34529,0.008005906235629301,0.15182305902760113,0.05091152951380057
volatile_clean,0.2,0.002,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,8.36562804630418,5.2181095209652835,3.3465880463041806,82.34,3.08,6.6,2.50952,0.007991478769955335,0.19999999999999718,0.05098941393794959
volatile_clean,0.1,0.002,2.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,7.857724020248278,4.347365374129339,3.1302440202482775,81.45,2.53,6.42,2.36374,0.0079859157577384,0.2023333732186388,0.05116668660931941
volatile_clean,0.2,0.001,0.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,9.014892059690009,6.722634216628886,2.9883320596900087,84.54,3.5,7.71,3.01328,0.007973448339352129,0.19999999999999718,0.05108415711784029
volatile_clean,0.1,0.004,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,6.376203176835047,3.7257380308360317,2.926983176835047,49.95,1.97,4.73,1.7246100000000002,0.007956968962147202,0.2529760502923345,0.05099201676411152
volatile_clean,0.05,0.002,3.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,7.7090446186561765,4.9037493952125395,2.802044618656177,82.44,2.82,6.73,2.4535,0.00802128335470749,0.20334288666416042,0.051114295554720135
volatile_clean,0.1,0.001,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,8.882646505510362,6.47404628551434,2.2456265055103617,136.88,3.8,9.06,3.31851,0.007980286171376258,0.15105472748590262,0.05105472748590262
volatile_clean,0.15,0.002,1.0,inventory_and_uncertainty_aware,1000,100,2.0,brownian,0.01,0.0,0.05,1.0,0.01,50,7.129383815639668,5.406695851100342,2.1820438156396684,81.5,2.76,6.82,2.47367,0.007957863899720226,0.20094958825985196,0.050949588259851956
